source_path,label,action,reason,output_path,duplicate_of,image_format,width,height,sha256,dhash,entropy,edge_density,frame_count
data\raw\bearish_triangle\bearish_triangle_0112.jpg,bearish_triangle,quarantine,exact_duplicate_cross_label,data\quarantine\exact_duplicate_cross_label\bearish_triangle\bearish_triangle_0112.jpg,data\raw\ascending_triangle\ascending_triangle_0049.jpg,,,,ec8348f95ac863d41fb77e622cdb72cf38750546ee71c4316610c8276260c808,,,,
data\raw\bearish_triangle\bearish_triangle_0113.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0097.png,,png,1672,722,01e476b8c389f0532e241350975989fc05b7f43194fa096094f8a2c856f59337,9212b3b37252ac2c,0.7672234718220466,0.04609674656221486,1
data\raw\bearish_triangle\bearish_triangle_0114.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0098.png,,jpg,612,394,ab1042b32c852dff5840e15740516a86804383157af8fa8839835c0a0768d4fa,0b21b1cc96d3498f,5.38463153583776,0.02511984522417839,1
data\raw\bearish_triangle\bearish_triangle_0115.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0099.png,,jpg,518,333,e224ae27488860e651234b06eaba2fb90f340d7aa966b9d1e8530bdf75eb2639,6f63859dcdc4410f,5.284711639524841,0.02898988018224902,1
data\raw\bearish_triangle\bearish_triangle_0116.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0100.png,,jpg,1024,659,cfe6c3e02c310fb78aa8469bc3d027c920167a67522ad37d28cbdfe6f737953d,0d39c1c9e138cc16,1.6203715680192925,0.022644964425451514,1
data\raw\bearish_triangle\bearish_triangle_0117.webp,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0101.png,,webp,1358,584,8e4d895a08b8df2f1fc4eeb65d04f17e885553ecb647c6468b140444d660ed02,0949a99b5173e129,1.9162019960037042,0.054133462451496625,1
data\raw\bearish_triangle\bearish_triangle_0118.webp,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0102.png,,webp,1358,584,e2343e65afc806975cc090541d7b26ae4d4dcf422cb5846ea494dbaedc51a004,247379d189010581,1.3073276482671798,0.045200915417713476,1
data\raw\bearish_triangle\bearish_triangle_0119.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0103.png,,jpg,736,736,2e63de54930d442233afcf1de78bed896637a38e873acaefca984dc465c05b21,6e66995119257469,2.301083393120668,0.032765986681771005,1
data\raw\bearish_triangle\bearish_triangle_0120.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0104.png,,png,1500,1000,343758ca5ac7b9a98d04dd81564c0f444bfd3816977ce6967dc6be454b0489ba,cce8c8dcb2327224,1.9043085618122417,0.027477981699346402,1
data\raw\bearish_triangle\bearish_triangle_0121.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0105.png,,png,1358,594,6a0f25dbe1e4676c488460c6569bc8b94c834023678aeed54f4a96c9f3a687a3,333929d90c070301,0.29022236196593176,0.047163779253934904,1
data\raw\bearish_triangle\bearish_triangle_0122.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0106.png,,png,679,386,e23923b911ed67f4db56f1d741e79461987a493d4f017fc0bece1785dcad5f0d,c9c6f6fcbcb8a2ca,1.9354345037797822,0.058784746738821586,1
data\raw\bearish_triangle\bearish_triangle_0123.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0107.png,,jpg,800,517,99952ee84ca4bf6515f6367adc9fd43b016aab7aa9a1febb97b94ac08da18430,c9eaf4d10e9dc3c2,4.863579190592628,0.09436959077634922,1
data\raw\bearish_triangle\bearish_triangle_0124.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0108.png,,jpg,800,460,9f3509b1b1ecf91c2800a616b292d74dabbcc7ef72154cc08b3db5717f4ee4d5,9045f2980c9a1b04,2.378870970168813,0.03716918158567775,1
data\raw\bearish_triangle\bearish_triangle_0125.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0109.png,,png,2560,2031,6c78de0ab961f75b05620458b8002f2c8ee44daa01f6ce9c9b32778a489f3db9,351554a5351515a7,0.778312640348274,0.022783052936832044,1
data\raw\bearish_triangle\bearish_triangle_0126.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0110.png,,jpg,694,556,25394a924606e8176d122ed550cf347b01598ed6d50259bd8032ce67af4aa549,31614949b4b78957,3.077582207928307,0.11039813682195454,1
data\raw\bearish_triangle\bearish_triangle_0127.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0111.png,,png,1024,501,cca6104233cb0b7b06abcd1041e37afb51e5714ceb53717ed8b98fb5987155db,e0222ac463313080,3.3707131401194945,0.022162965735196275,1
data\raw\bearish_triangle\bearish_triangle_0128.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0112.png,,png,1500,623,c3a17293b7ec691d6f2f35ada209c05dd1cfee31b903fa40ed7b8e0427e7c1c3,9615160e978e2b8c,2.8107320914323317,0.04569694184790021,1
data\raw\bearish_triangle\bearish_triangle_0129.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0113.png,,png,1914,824,8a6986e029de16b6f5d75dfd2f69d72142652c31747b1a16a9e5040346435571,c0907069dc8e8200,0.38182270485994424,0.01810882411622875,1
data\raw\bearish_triangle\bearish_triangle_0130.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0114.png,,jpg,1280,720,740f13c1d8aa76bd9ded3c13c0555b0d377c3d89b753202eb0f2a5fa6938aafd,69cccc8c4d0d7171,3.9319986092566808,0.023450184674564268,1
data\raw\bearish_triangle\bearish_triangle_0131.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0115.png,,jpg,1280,720,272b193b2950a31f1f364d4414853fab4fe62126280ed50f3bb2813fd2ccc605,64d4dc5b036421a3,4.971172209584536,0.052823742170479304,1
data\raw\bearish_triangle\bearish_triangle_0132.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0116.png,,jpg,1280,720,f5aa69022e3127b80d2b74f4562fa58d60b0df62f332f38535fdf9f73e1b6dc8,271f1f17251c1202,5.576876630404644,0.04780441091367102,1
data\raw\bearish_triangle\bearish_triangle_0133.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0117.png,,jpg,1280,720,b5f288f89146fd4f8fdabcb6cc84331f2b950b8a9d2b11a898286520d04627b4,d69adf4a5e524f47,5.544096826078601,0.05213359545206971,1
data\raw\bearish_triangle\bearish_triangle_0134.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0118.png,,jpg,1280,720,4c2025577c69b39f873be583a05e5c1d48ab85d103334166da873f58cc0136aa,7070068e8e8e7071,4.498360316483694,0.023265497344771242,1
data\raw\bearish_triangle\bearish_triangle_0135.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0119.png,,jpg,1280,720,f15359d47bc6481c51dc64b28727673aef34534094620f61534d2bf94ee5be50,dd71311716971757,6.618415414589529,0.04453393501497822,1
data\raw\bearish_triangle\bearish_triangle_0136.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0120.png,,jpg,378,720,c275dc135304b2dc8a080445528c76b0287ef6e1c0071fda394fa14c3c7d2708,54c45c2494ccf5aa,4.881941820246151,0.062128966813062673,1
data\raw\bearish_triangle\bearish_triangle_0137.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0121.png,,jpg,480,360,408066c1038346e824eb50d957faccbee138cf3aaa1332cf7f96fcc41b9d3994,6989999d9f9f7979,6.548398785717629,0.04353317901234568,1
data\raw\bearish_triangle\bearish_triangle_0138.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0122.png,,png,1200,599,4a2ecf10939a8158be41c9802d98a4336a682caf2b0b05bdb149d17ab7646aeb,014187b579090931,2.7376230758604554,0.08686233046362675,1
data\raw\bearish_triangle\bearish_triangle_0139.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0123.png,,png,842,462,9e60dc9f288d92819d859629315ec03eafda1a585baa15218b6782fcc3b413dd,00402028d0909000,0.2265347416434523,0.02411772165859074,1
data\raw\bearish_triangle\bearish_triangle_0140.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0124.png,,png,705,632,d0b1f64d370213116caeabc611be4e7d903dcd46e28ac16884aa52df4d898ede,40c0a448d0380a06,0.2605018509326704,0.02505705972127607,1
data\raw\bearish_triangle\bearish_triangle_0141.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0125.png,,png,700,400,b1c0a5d5dfeb6aecfd1663043219c01b483464be9ba5599e65418c7e9c595d9e,c1810921b178b1a1,0.9387939211482751,0.07057245098039217,1
data\raw\bearish_triangle\bearish_triangle_0142.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0126.png,,png,700,400,8f8939edf29e98163fa40cf46f09eac6abb2011b8f2c1ec02429c881936f95cd,01414721785e9899,0.9045983167166878,0.08076829131652662,1
data\raw\bearish_triangle\bearish_triangle_0143.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0127.png,,png,700,400,5ca391df0fef63b87ed12266e29476da2346ce559cb631a5b179698a02860f35,0519582cbcf98994,0.9430301640051602,0.0711791456582633,1
data\raw\bearish_triangle\bearish_triangle_0144.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0128.png,,jpg,539,482,6612d2f203d5f5bad61f78567a2b2429da3ac15994d46797350326f40afb312c,51d69adb2c61f0e4,3.3928536697954255,0.08172083620321006,1
data\raw\bearish_triangle\bearish_triangle_0145.png,bearish_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\bearish_triangle\bearish_triangle_0145.png,data\raw\bearish_triangle\bearish_triangle_0144.jpg,png,539,482,db3dcf4c6a583de6842199f2483a03d3f72e1e97bb57bd6146d95ff87f51a13b,51d69adb2c61f0e4,3.3198894178336738,0.08101783150076326,1
data\raw\bearish_triangle\bearish_triangle_0146.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0129.png,,jpg,1280,720,f383517a68243865192b3e7f1b88703bb76002ac35de80d63a09f9982bea0318,4b17533525381202,5.42321173410217,0.045116791768790854,1
data\raw\bearish_triangle\bearish_triangle_0147.png,bearish_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\bearish_triangle\bearish_triangle_0147.png,data\raw\bearish_triangle\bearish_triangle_0006.png,png,3072,1746,f96c7f7e3e510ea6eb76b10a807b202311eb9d3f759b121094bac7b42deb03fd,1c6e7256727074c0,0.9992129611846557,0.013830151398808856,1
data\raw\bearish_triangle\bearish_triangle_0148.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0130.png,,jpg,1000,569,4cb4e311983a481b8e666661953b697966e44d524c3c663daa37f1e1ea15b1b3,06156c6f9694b8a0,1.690844635085548,0.016700044798235638,1
data\raw\bearish_triangle\bearish_triangle_0149.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0131.png,,jpg,618,386,5fc51fc864e835b75005090b2ab8e7576dd191ac95bf6c7911bcab767a827a6d,eee170f2f3c2c584,6.463721497658836,0.028316297258544915,1
data\raw\bearish_triangle\bearish_triangle_0150.webp,bearish_triangle,quarantine,exact_duplicate_cross_label,data\quarantine\exact_duplicate_cross_label\bearish_triangle\bearish_triangle_0150.webp,data\raw\ascending_triangle\ascending_triangle_0242.webp,,,,4dbf44c75f7bbd42e4d5fa0877bf91baf98c3fc537a4e9f3f44d848951d13003,,,,
data\raw\bearish_triangle\bearish_triangle_0151.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0132.png,,jpg,1200,1500,a1a49ed60718daf0701152d405c8e0a05f75ef22eac1d0c126c3f3ec23853aae,4941dc4a313366cc,3.457173211933115,0.021724176470588236,1
data\raw\bearish_triangle\bearish_triangle_0152.png,bearish_triangle,quarantine,exact_duplicate_cross_label,data\quarantine\exact_duplicate_cross_label\bearish_triangle\bearish_triangle_0152.png,data\raw\bearish_flag\bearish_flag_0091.png,,,,b4f4e753979e8d9ab1009c77526daa250e0dced5e502cef36abf779d7ffeb75a,,,,
data\raw\bearish_triangle\bearish_triangle_0153.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0133.png,,png,1000,510,f03d49e96b936f778412ab05e700ba6cc7b55b1f9eb30c2b9f01d25e26c277a5,1cb5b64ad9f8a205,1.359235498889682,0.06261006535947712,1
data\raw\bearish_triangle\bearish_triangle_0154.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0134.png,,png,1000,510,0599a30b69631d257ca6b7be3aae66e6c20fd0f085be998c63c48bbb3ebe4beb,2509f1f26a660621,1.381032556988093,0.05303937716262976,1
data\raw\bearish_triangle\bearish_triangle_0155.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0135.png,,png,1000,508,73c42d6f3d428e0df212b4f5bc87bf039fd1b241aa8daa3bb50ab272579ec41b,0c7c73f9e1a13192,1.33969796111325,0.05200431526941485,1
data\raw\bearish_triangle\bearish_triangle_0156.png,bearish_triangle,quarantine,exact_duplicate_cross_label,data\quarantine\exact_duplicate_cross_label\bearish_triangle\bearish_triangle_0156.png,data\raw\bearish_flag\bearish_flag_0256.png,,,,0c5b119647fbed1316c2bab5c0474c3767e44866ef1854b5c9442f76be557650,,,,
data\raw\bearish_triangle\bearish_triangle_0157.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0136.png,,png,1000,507,daa2ef3f10648fdbd13069503ae4ddfa9b9fdf4fb9bbd79b59cc06a091c02226,21316d7492819141,1.0855480255148808,0.05077032911784043,1
data\raw\bearish_triangle\bearish_triangle_0158.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0137.png,,jpg,612,394,154f617621b16b646e85f5a4cfda92cff75fa23d332c6ebb541770a5193cc3b0,0b43859dc5c3418f,5.3754666040764745,0.024753413856833665,1
data\raw\bearish_triangle\bearish_triangle_0159.webp,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0138.png,,webp,1280,720,ffd1e4f8aa8d99292da24bd11fbf1867fca1fe28fe312fa243647c2a2ce39843,fffffffbfdffff7f,6.803902849018071,0.02119991659858388,1
data\raw\bearish_triangle\bearish_triangle_0160.png,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0139.png,,png,1920,1080,c5b864fb5b0a65b35bd8b503b317d79ac346baaa937dc74cf17aa976ccfa425f,00a08048d4e8ac0d,1.0056030337919841,0.012025952780803678,1
data\raw\bearish_triangle\bearish_triangle_0161.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0140.png,,jpg,1420,780,ecf75a42fd56b06ec8cd669e3b98e2cca464d1a39f522a316e82eca0900ea25e,33d4cc88b6f2ccb0,0.6575541399923153,0.02228929180917582,1
data\raw\bearish_triangle\bearish_triangle_0162.jpg,bearish_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\bearish_triangle\bearish_triangle_0162.jpg,data\raw\bearish_triangle\bearish_triangle_0040.jpg,jpg,612,394,2175307f8675a9283b9fd5fd6fd6a7d03ff2f7b2845092f0c763fc0474bb9725,074391c9d6d349cf,5.255699152694266,0.022744327152578958,1
data\raw\bearish_triangle\bearish_triangle_0163.webp,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0141.png,,webp,932,550,708b4e8c11900b2fd28c2139e3ae53e5df18c42bad7c10cf9ca9f00fa4490517,333333c93233cd94,3.203208211216785,0.06338526389877058,1
data\raw\bearish_triangle\bearish_triangle_0164.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0142.png,,jpg,736,920,33e3b4cb7612ac140a7acab2ef22e43fad3e0ff18625071c354dee2f59ff0430,5c5416545454d654,4.001279078421216,0.06692752928203417,1
data\raw\bearish_triangle\bearish_triangle_0165.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0143.png,,jpg,405,720,2198b2ae7648801ba9728c1a208b0c2bf7d81e153a6aec166730d41bff0d6206,573e2eb72f376f6a,7.13556783143575,0.061262917238225884,1
data\raw\bearish_triangle\bearish_triangle_0166.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0144.png,,jpg,405,720,d8ff71806b43dc3fda98f1e7b005d5e5e67c2829b7fb799e911b1f2a6970ebe8,e8f00d8be45cbab0,4.055956153375793,0.05050824390112698,1
data\raw\bearish_triangle\bearish_triangle_0167.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0145.png,,jpg,405,720,23e0ec3e83109826c70fee381c9ace417a5d1c8a77e2b671f9f9ba4385471b70,77fffe9fbd6b34ee,6.464929209761984,0.06557118265687618,1
data\raw\bearish_triangle\bearish_triangle_0168.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0146.png,,jpg,800,450,3be7a51b879eaf661bb222fef54c7355a9185e461122956c6902245bfc081a69,31b8f0318984a985,3.2764061166492926,0.09095763616557734,1
data\raw\bearish_triangle\bearish_triangle_0169.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0147.png,,jpg,800,450,e8c88e33af54f7f5ed95007b2c81579bd51308b75378227275a26b695201115f,51c1b3b13934b383,3.00320348979299,0.05616035947712418,1
data\raw\bearish_triangle\bearish_triangle_0170.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0148.png,,jpg,800,450,d70ef34bd0cf4146ae2818c25c10895957a06cadf3f789f0f18fdf9007194a7c,4c040d89c9e9d581,2.9701441793366734,0.06948095860566449,1
data\raw\bearish_triangle\bearish_triangle_0171.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0149.png,,jpg,736,1515,cd22f330a2dbffa44bc2b42f72dee8df3294d92ec01f2c76007825e0f2dbc9ae,2b4d0f070d0d4d0f,2.062581452375071,0.021854501306908185,1
data\raw\bearish_triangle\bearish_triangle_0172.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0150.png,,jpg,1080,1920,5913bb86a377e45718cc8124af34663c855611d120b758f6fdf3f67cf77cb6fd,ccb2f04ce0808440,1.7558206428708596,0.025640411295691116,1
data\raw\bearish_triangle\bearish_triangle_0173.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0151.png,,jpg,930,529,c79eeabd6c534f2b527555f6cfd75b8f8b4e051f8b069e9cf495fc86d201ffc5,6034bac0f86d24b2,5.310971241528871,0.05915739322539594,1
data\raw\bearish_triangle\bearish_triangle_0174.jpg,bearish_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\bearish_triangle\bearish_triangle_0174.jpg,data\raw\bearish_triangle\bearish_triangle_0164.jpg,jpg,736,920,5924bad8a0555043ef93657d6862efaf9b6c64fe11fab798dae68a4265e8e7ec,dc5416545454d654,3.8940753223975704,0.06332173866711145,1
data\raw\bearish_triangle\bearish_triangle_0175.jpg,bearish_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\bearish_triangle\bearish_triangle_0175.jpg,data\raw\bearish_triangle\bearish_triangle_0171.jpg,jpg,736,1515,90625f0111979d0185cd612afdad2d13c9a2d996f90ab26473dbf13fda0c2330,3b4d0f070d0d4d0f,2.0546832244962814,0.021768395189902624,1
data\raw\bearish_triangle\bearish_triangle_0176.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0152.png,,jpg,1000,652,9bbac3a362cb57d31f4ed3f2a61619e1486b17a3b1eb60d3827df7586e1e9208,31b4941dda8a69d1,2.4072357762293866,0.019063593167328283,1
data\raw\bearish_triangle\bearish_triangle_0177.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0153.png,,jpg,800,450,91e77c8f70af00570090bf29a7f3b34aa83e6c7ee761beb050468f35b3f260b8,81d1d7562f2b3580,5.382492135414893,0.049771045751633984,1
data\raw\bearish_triangle\bearish_triangle_0178.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0154.png,,jpg,300,320,cb5b7cce777ff40b4903ee8200550d8cb1e3700d7fa9945a27b90103f60eafa8,00a0a0d8c40600c4,2.410956073057044,0.05501789215686275,1
data\raw\bearish_triangle\bearish_triangle_0179.jpg,bearish_triangle,keep,kept,data\processed\clean\bearish_triangle\bearish_triangle_0155.png,,jpg,1500,1065,2d6b215984d7a855c4b9fa005f044fed84eb46e3542a7f335a4f6e598f5b42c0,1903079383272244,5.073473724724629,0.014263647242934734,1
